ID,UniqueBitFlag,UiQuestDetailsThemeID
9331,3581,0
9332,3582,0
9339,3583,0
9362,3576,0
9364,3578,0
9365,3590,0
9367,3591,0
9368,3592,0
9378,3423,0
9388,3617,0
9389,3623,0
9411,3658,0
9412,3659,0
9413,3660,0
9414,3661,0
9415,3662,0
9416,3663,0
9419,3666,0
9422,3668,0
9556,3794,0
9664,3893,0
9665,3894,0
55296,773,0
60860,40115,0
60863,40115,0
60864,40115,0
60865,40115,0
60866,40115,0
60868,40123,0
60870,40115,0
61547,40702,0
63769,42758,0
65309,44229,0
65593,44503,0
65597,44508,0
65601,44513,0
65602,44515,0
65603,44516,0
65604,44517,0
65610,44521,0
65616,44527,0
66145,45043,0
66193,45094,0
66281,45185,0
66286,45186,0
66287,45187,0
66288,45188,0
66289,45189,0
66290,45190,0
66291,45191,0
66292,45192,0
66293,45193,0
66294,45194,0
66295,45195,0
66317,45216,0
66318,45217,0
73193,49577,0
74584,50668,0
75300,51342,0
75939,51961,0
75940,51962,0
75969,51991,0
76156,52184,0
76160,52187,0
76240,52270,0
77568,53251,0
77571,53254,0
77573,53256,0
77574,53257,0
77575,53258,0
77582,53265,0
77583,53266,0
77584,53267,0
77585,53268,0
77586,53269,0
77587,53271,0
77588,53272,0
77590,53274,0
77592,53276,0
77616,53300,0
77617,53301,0
77618,53302,0
77619,53303,0
77620,53304,0
77621,53305,0
77642,53327,0
77643,53328,0
77648,53334,0
77649,53335,0
77651,53337,0
77652,53338,0
77655,53340,0
77656,53341,0
77657,53342,0
77658,53343,0
77659,53344,0
77660,53345,0
77661,53346,0
77666,53305,0
77667,53351,0
77668,53352,0
77669,53353,0
77670,53354,0
77671,53355,0
77672,53356,0
77690,53375,0
78023,53702,0
78024,53703,0
78088,53763,0
78089,53764,0
78090,53765,0
78091,53766,0
78092,53767,0
78093,53768,0
78114,53788,0
78121,53795,0
78124,53798,0
78127,53801,0
78132,53806,0
78133,53807,0
78134,53808,0
78142,53814,0
78143,53815,0
78144,53816,0
78145,53817,0
78146,53818,0
78147,53819,0
78148,53820,0
78149,53821,0
78150,53822,0
78192,53858,0
78193,53859,0
78194,53860,0
78195,53861,0
78196,53862,0
78197,53863,0
78198,53864,0
78199,53865,0
78229,53887,0
78242,53900,0
78261,53917,0
78265,53921,0
78266,53922,0
78267,53923,0
78277,53933,0
78280,53936,0
78284,53940,0
78287,53943,0
78288,53943,0
78295,53950,0
78296,53950,0
78297,53951,0
78304,53951,0
78306,53959,0
78307,53960,0
78506,54149,0
78537,54180,0
78561,54204,0
78575,54219,0
78647,54289,0
78650,54291,0
78651,54292,0
78652,54293,0
78653,54294,0
78654,54295,0
78675,54316,0
78676,54317,0
78680,54321,0
78681,54322,0
78682,54323,0
78684,54325,0
78699,54340,0
78702,54343,0
78823,54457,0
78830,54464,0
78832,54466,0
78907,54532,0
78908,54533,0
78909,54534,0
78910,54535,0
78914,54538,0
78916,54542,0
78917,54541,0
78919,54544,0
78920,54545,0
78921,54546,0
78922,54547,0
78923,54548,0
78924,54549,0
78925,54550,0
78926,54551,0
78927,54552,0
78994,54603,0
79007,54615,0
79008,54616,0
79077,54685,0
79078,54685,0
79079,54685,0
79080,54685,0
79090,54695,0
79091,54696,0
79092,54697,0
79093,54698,0
79094,54699,0
79095,54700,0
79096,54701,0
79097,54702,0
79098,54703,0
79099,54704,0
79192,54784,0
79229,54817,0
79235,54824,0
79236,54825,0
79242,54831,0
79298,54888,0
79348,54937,0
79358,54947,0
79360,54949,0
79361,54950,0
79362,54951,0
79363,54952,0
79364,54953,0
79365,54954,0
79366,54955,0
79377,54966,0
79442,55027,0
79482,55064,0
79483,55065,0
79484,55066,0
79485,55067,0
79486,55068,0
79487,55069,0
79492,55074,0
79495,55077,0
79501,55083,0
79502,55084,0
79535,55113,0
79536,55114,0
79614,55179,0
79615,55180,0
79624,55189,0
79626,55191,0
79637,55199,0
79677,55236,0
79678,55237,0
79687,55246,0
79688,55247,0
79689,55248,0
79695,55252,0
79700,55257,0
79705,55262,0
79719,55274,0
79731,55285,0
79905,55459,0
79939,55493,0
79940,55494,0
79942,55496,0
79945,55512,0
79946,55500,0
79947,55501,0
79948,55502,0
79949,55503,0
79950,55504,0
79951,55505,0
79952,55506,0
79953,55507,0
79961,55516,0
79963,55518,0
79970,55523,0
79972,55525,0
79973,55526,0
79974,55527,0
79975,55528,0
79976,55529,0
79977,55530,0
79978,55531,0
79979,55532,0
79980,55533,0
79981,55534,0
79982,55535,0
79983,55536,0
79984,55537,0
79985,55538,0
79986,55539,0
79987,55540,0
80056,55604,0
80098,55643,0
80120,55665,0
80131,55676,0
80132,55677,0
80133,55678,0
80134,55679,0
80135,55680,0
80136,55681,0
80137,55682,0
80138,55683,0
80139,55684,0
80140,55685,0
80141,55686,0
80142,55687,0
80143,55688,0
80147,55691,0
80148,55692,0
80149,55693,0
80150,55694,0
80151,55695,0
80152,55696,0
80153,55697,0
80156,55698,0
80157,55699,0
80158,55700,0
80159,55701,0
80161,55702,0
80180,55710,0
80181,55711,0
80182,55712,0
80241,1638,0
80324,55846,0
80325,55847,0
80393,55913,0
80410,55932,0
80411,55933,0
80453,55960,0
80454,55961,0
80455,55962,0
80526,56021,0
81570,1127,0
81573,57047,0
81682,57161,0
81697,57176,0
81730,59112,0
81731,59113,0
81732,59114,0
81733,59115,0
81734,59116,0
81735,59117,0
81736,59118,0
81737,59119,0
81738,59120,0
81739,59121,0
81740,59122,0
81741,59123,0
81742,59124,0
81743,59125,0
81744,59126,0
81745,59127,0
81746,59128,0
81747,59129,0
81762,57198,0
81764,57200,0
81765,57201,0
81766,57202,0
81768,59130,0
81769,59131,0
81770,59132,0
81771,59133,0
81772,59134,0
81773,59135,0
81774,59136,0
81775,59137,0
81776,59138,0
81777,59139,0
81778,59140,0
81779,59141,0
81780,59142,0
81781,59143,0
81782,59144,0
81783,59145,0
81784,59146,0
81785,59147,0
81786,59148,0
81787,59149,0
81788,59150,0
81789,59151,0
81790,57204,0
81801,57215,0
81817,59152,0
81820,59153,0
81826,59154,0
81830,59155,0
81832,59156,0
81833,59157,0
81834,59158,0
81835,59159,0
81837,59160,0
81838,59161,0
81839,59162,0
81850,59163,0
81851,59164,0
81852,59165,0
81855,59166,0
81856,59167,0
81857,59168,0
81858,59169,0
81859,59170,0
81860,59171,0
81861,59172,0
81863,59173,0
81864,59174,0
81865,59175,0
81866,59176,0
81867,59177,0
81868,59178,0
81870,59179,0
81871,59180,0
81872,59181,0
81873,59182,0
81874,59183,0
81877,57259,0
81879,57261,0
81883,57265,0
81884,57266,0
81885,57267,0
81900,57282,0
81917,57297,0
81919,57299,0
81924,57305,0
81944,57311,0
81947,57314,0
81949,57315,0
81951,57317,0
81952,57318,0
81953,57319,0
81954,57320,0
81955,57321,0
81956,57322,0
81960,57326,0
81961,57327,0
81968,57333,0
81973,57337,0
81974,57338,0
81975,57339,0
81977,57341,0
81979,57343,0
81980,57344,0
81982,57346,0
81983,57347,0
81986,57349,0
81987,57350,0
82001,57364,0
82002,57365,0
82003,57366,0
82004,57367,0
82008,57371,0
82009,57372,0
82010,57373,0
82011,57374,0
82013,57376,0
82014,57378,0
82015,57379,0
82017,57380,0
82018,57381,0
82019,57382,0
82020,57383,0
82021,57384,0
82022,57385,0
82023,57386,0
82027,57390,0
82032,57395,0
82043,57405,0
82044,57406,0
82060,57418,0
82062,57420,0
82068,57426,0
82070,57428,0
82071,57429,0
82072,57430,0
82073,57431,0
82074,57432,0
82075,57433,0
82076,57434,0
82081,57438,0
82083,57440,0
82084,57441,0
82089,57444,0
82090,57445,0
82091,57446,0
82092,57447,0
82095,57448,0
82096,57449,0
82097,57450,0
82098,57451,0
82099,57452,0
82100,57453,0
82101,57454,0
82102,57455,0
82103,57456,0
82104,57457,0
82106,57458,0
82107,57459,0
82108,57460,0
82110,57461,0
82111,57462,0
82112,57463,0
82113,57464,0
82114,57465,0
82115,57466,0
82132,57480,0
82135,57483,0
82208,57552,0
82304,57618,0
82305,57619,0
82306,57620,0
82310,57621,0
82311,57622,0
82312,57623,0
82313,57624,0
82314,57625,0
82315,57626,0
82316,57627,0
82656,1674,0
82657,1667,0
82662,2330,0
82665,2332,0
82850,53921,0
82851,53922,0
82853,53923,0
83183,58332,0
83184,58333,0
83185,58334,0
83186,58335,0
83187,58336,0
83756,58868,0
83808,58916,0
83822,58930,0
83823,59043,0
83934,59040,0
83935,59041,0
83936,59042,0
83937,59044,0
83938,59045,0
83939,59046,0
83940,59047,0
83941,59048,0
83942,59049,0
83943,59050,0
83944,59051,0
83945,59052,0
83946,59053,0
83947,59054,0
83948,59055,0
83949,59056,0
83950,59057,0
83951,59058,0
83952,59059,0
83953,59060,0
83954,59061,0
83955,59062,0
83956,59063,0
83957,59064,0
83958,59065,0
83959,59066,0
83960,59067,0
83961,59068,0
83962,59069,0
83963,59070,0
83964,59071,0
83965,59072,0
83966,59073,0
83967,59074,0
83968,59075,0
83969,59076,0
83970,59077,0
83971,59078,0
83972,59079,0
83973,59080,0
83974,59081,0
83975,59082,0
83976,59083,0
83977,59084,0
83978,59085,0
83979,59086,0
83980,59087,0
83981,59088,0
83982,59089,0
83983,59090,0
83984,59091,0
83985,59092,0
83986,59093,0
83987,59094,0
83988,59095,0
83990,59097,0
83991,59098,0
83992,59099,0
83993,59100,0
83994,59101,0
83995,59102,0
83996,59103,0
83997,59104,0
83998,59105,0
84004,59111,0
84008,59187,0
84017,59190,0
84124,59302,0
84125,59303,0
84126,59304,0
84135,59313,0
84136,59314,0
84137,59315,0
84138,59316,0
84146,59324,0
84147,3265,0
84148,3265,0
84149,3265,0
84150,3265,0
84151,3265,0
84152,3265,0
84153,3265,0
84154,3265,0
84155,3269,0
84156,3269,0
84157,3269,0
84158,3269,0
84159,3269,0
84160,3269,0
84161,3269,0
84162,3269,0
84163,3273,0
84164,3273,0
84165,3273,0
84166,3273,0
84167,3273,0
84168,3273,0
84169,3273,0
84170,3273,0
84171,3274,0
84172,3274,0
84173,3274,0
84174,3274,0
84175,3274,0
84176,3274,0
84177,3274,0
84178,3274,0
84179,3285,0
84180,3285,0
84181,3285,0
84182,3285,0
84183,3285,0
84184,3285,0
84185,3285,0
84186,3285,0
84187,3285,0
84188,3285,0
84189,3285,0
84190,3285,0
84191,3285,0
84192,3285,0
84193,3285,0
84194,3285,0
84195,3380,0
84196,3380,0
84197,3380,0
84198,3380,0
84199,3380,0
84200,3380,0
84201,3380,0
84202,3380,0
84203,3381,0
84204,3381,0
84205,3381,0
84206,3381,0
84207,3381,0
84208,3381,0
84209,3381,0
84210,3381,0
84211,59325,0
84212,59326,0
84213,59327,0
84235,59350,0
84238,59409,0
84317,59937,0
84318,59436,0
84319,59437,0
84320,59438,0
84321,59439,0
84322,59440,0
84323,59441,0
84324,59442,0
84325,59443,0
84326,59444,0
84327,59445,0
84328,59446,0
84329,59447,0
84330,59448,0
84331,59449,0
84332,59450,0
84338,2791,0
84348,59465,0
84349,59466,0
84350,59467,0
84351,59468,0
84355,59474,0
84356,59476,0
84359,59477,0
84360,59478,0
84368,59486,0
84369,59487,0
84372,59526,0
84374,59493,0
84375,59494,0
84377,59496,0
84383,59502,0
84384,59503,0
84394,59512,0
84395,59513,0
84396,59514,0
84397,59515,0
84398,59516,0
84399,59517,0
84400,59518,0
84401,59519,0
84402,59520,0
84405,59438,0
84406,59439,0
84407,59441,0
84408,59442,0
84410,59443,0
84411,59444,0
84412,59445,0
84413,59446,0
84414,59524,0
84415,59525,0
84416,59527,0
84417,59528,0
84418,59529,0
84488,59608,0
84495,2248,0
84496,59615,0
84499,59618,0
84500,59619,0
84501,59620,0
84502,59621,0
84503,59622,0
84504,59623,0
84526,59644,0
84545,2381,0
84546,2807,0
84548,3413,0
84549,3410,0
84550,3416,0
84551,3411,0
84555,2772,0
84556,2773,0
84557,2774,0
84558,59666,0
84560,2770,0
84561,2401,0
84590,2793,0
84636,59747,0
84637,59748,0
84853,59968,0
84870,59985,0
84880,59995,0
84881,59996,0
84950,60059,0
84968,55077,0
84969,53922,0
85030,60134,0
85031,60135,0
85033,60137,0
85034,60138,0
85056,60155,0
85057,60156,0
85058,60157,0
85061,60160,0
85063,60162,0
85064,60163,0
85065,60164,0
85066,60165,0
85067,60166,0
85068,60167,0
85069,60168,0
85073,60172,0
85074,60173,0
85086,60184,0
85087,60185,0
85090,60188,0
85091,60189,0
85092,60190,0
85093,60191,0
85112,60208,0
85140,60236,0
85141,60237,0
85142,60238,0
85143,60239,0
85144,60240,0
85145,60241,0
85146,60242,0
85147,60243,0
85148,60244,0
85149,60245,0
85150,60246,0
85152,60248,0
85248,60372,0
85250,60374,0
85251,60375,0
85304,60426,0
85385,60505,0
85386,60506,0
85388,60507,0
85401,60519,0
85435,60507,0
85441,2920,0
85442,2919,0
85443,2921,0
85445,60560,0
85446,60561,0
85447,60562,0
85452,60566,0
85453,60567,0
85454,60568,0
85455,60569,0
85456,60570,0
85457,60571,0
85458,60572,0
85468,60591,0
85480,60602,0
85485,60607,0
85486,60608,0
85501,60623,0
85504,60626,0
85505,60627,0
85506,60628,0
85507,60629,0
85508,60630,0
85509,60631,0
85510,60632,0
85511,60633,0
85521,60643,0
85522,60644,0
85525,60647,0
85555,60678,0
85556,60679,0
85557,60680,0
85558,60681,0
85559,60682,0
85576,60699,0
85577,60700,0
85578,60701,0
85579,60702,0
85583,60704,0
85604,2953,0
85605,2975,0
85606,2974,0
85607,2973,0
85608,2947,0
85609,2977,0
85610,2978,0
85611,2979,0
85612,2925,0
85613,2988,0
85614,2989,0
85615,2990,0
85616,2933,0
85617,2929,0
85618,2981,0
85619,2985,0
85620,2986,0
85621,60717,0
85622,2994,0
85623,2995,0
85624,2996,0
85625,2943,0
85626,2997,0
85627,2998,0
85628,2999,0
85629,2938,0
85630,2991,0
85631,2992,0
85632,2993,0
85633,2958,0
85634,2982,0
85635,2983,0
85636,2984,0
85637,2962,0
85638,2980,0
85639,2976,0
85640,2972,0
85641,2851,0
85643,2853,0
85644,2855,0
85658,60726,0
85659,60727,0
85660,60728,0
85699,60764,0
85700,60765,0
85701,60766,0
85702,60767,0
85703,60768,0
85704,60769,0
85705,60770,0
85706,60771,0
85712,2331,0
85713,2329,0
85772,60829,0
85882,60926,0
85883,60927,0
86181,61106,0
86326,61259,0
86433,61360,0
86434,61361,0
86442,3223,0
86443,3226,0
86444,3172,0
86445,3206,0
86449,3232,0
86574,70637,0
86576,70639,0
86577,61493,0
86585,61490,0
86611,61492,0
86612,61492,0
86613,61524,0
86614,61525,0
86615,71191,0
86616,61527,0
86620,61530,0
86667,61526,0
86670,3252,0
86673,3158,0
86674,3382,0
86679,3062,0
86680,3072,0
86724,61619,0
86725,61620,0
86746,61640,0
86752,61645,0
86757,69691,0
86758,69689,0
86776,69690,0
86777,61663,0
86784,61670,0
86791,61677,0
86792,61678,0
86796,61682,0
86797,61683,0
86798,61684,0
86799,61685,0
86804,61690,0
86812,61698,0
86813,61699,0
86814,61700,0
86925,61823,0
86926,61824,0
86927,61825,0
86964,61858,0
86965,61859,0
86966,61860,0
86967,61861,0
86968,61862,0
86969,61863,0
86970,61864,0
86971,61865,0
87283,62166,0
87288,62171,0
87295,62177,0
87318,62200,0
87346,62219,0
87360,3422,0
87361,62228,0
87362,62229,0
87364,62230,0
87365,62231,0
87366,62232,0
87367,62233,0
87368,62234,0
87369,62235,0
87370,62236,0
87371,62237,0
87372,62238,0
87373,62239,0
87441,3511,0
87442,3511,0
87443,3511,0
87444,3511,0
87451,62296,0
87459,62304,0
87491,62337,0
87492,62338,0
87493,62339,0
87494,62340,0
87497,62343,0
87498,62344,0
87502,62348,0
87506,62352,0
87508,62354,0
87509,62355,0
87516,62362,0
87517,62363,0
87518,62364,0
87520,62366,0
87760,62478,0
88717,63434,0
88718,63435,0
88729,3487,0
88730,3488,0
88744,3448,0
88745,3439,0
88748,3538,0
88749,3548,0
88756,63442,0
88757,63443,0
88758,63444,0
88759,63445,0
88760,63446,0
88761,63447,0
88762,63448,0
88763,63449,0
88764,63450,0
88765,63451,0
88807,63471,0
88809,63473,0
88812,63476,0
88813,63715,0
88821,63485,0
88822,63486,0
88857,63521,0
88884,63546,0
88917,63579,0
88940,63602,0
88943,63605,0
88944,63606,0
88968,63629,0
88969,63630,0
89001,63660,0
89006,63665,0
89007,63666,0
89008,63667,0
89009,63668,0
89010,63669,0
89013,63672,0
89014,63673,0
89015,63674,0
89037,63694,0
89038,63695,0
89053,63710,0
89058,63714,0
89059,63716,0
89224,63880,0
89225,63881,0
89226,63882,0
89228,63884,0
89229,63885,0
89232,63888,0
89234,64229,0
89235,63890,0
89236,63892,0
89237,63899,0
89245,63900,0
89253,63908,0
89255,63910,0
89256,63910,0
89257,63910,0
89258,63910,0
89259,63910,0
89260,63910,0
89261,63910,0
89262,63910,0
89296,63945,0
89298,63947,0
89299,63948,0
89300,63949,0
89301,63950,0
89303,63952,0
89304,63953,0
89310,63959,0
89328,63977,0
89329,63978,0
89340,63990,0
89341,63991,0
89342,63992,0
89355,64002,0
89356,64003,0
89357,64004,0
89358,64005,0
89359,64006,0
89360,64007,0
89361,64008,0
89362,64009,0
89363,64010,0
89364,64011,0
89365,64012,0
89366,64013,0
89367,64014,0
89368,64015,0
89369,64016,0
89370,64017,0
89371,64018,0
89372,64019,0
89373,64020,0
89374,64021,0
89375,64022,0
89376,64023,0
89381,64029,0
89421,64071,0
89442,64092,0
89443,64093,0
89444,64094,0
89445,64095,0
89446,64096,0
89447,64097,0
89448,64098,0
89449,64099,0
89451,64101,0
89462,64112,0
89463,64113,0
89470,64120,0
89471,64121,0
89473,64123,0
89474,64124,0
89475,64125,0
89485,64135,0
89486,64136,0
89487,64137,0
89488,64138,0
89489,64139,0
89491,64140,0
89504,64153,0
89562,64208,0
89563,64209,0
89567,64213,0
89568,64214,0
89574,64220,0
89814,64259,0
90104,64278,0
90106,64280,0
90107,64281,0
90116,64290,0
90117,64291,0
90120,64294,0
90487,64341,0
90506,64360,0
90507,64361,0
90508,64362,0
90510,64364,0
90516,64369,0
90518,64371,0
90519,64372,0
90520,64373,0
90539,64617,0
90558,64633,0
90559,64634,0
90560,64635,0
90566,64636,0
90567,64636,0
90603,64684,0
90604,64685,0
90605,64686,0
90606,64687,0
90611,64692,0
90612,64693,0
90613,64694,0
90624,64705,0
90625,64706,0
90626,64707,0
90627,64708,0
90629,64710,0
90647,64729,0
90702,64782,0
90750,64823,0
90756,64828,0
90758,64830,0
90789,3576,0
90813,64881,0
90817,64881,0
90854,69936,0
90865,64936,0
90902,64971,0
91208,65262,0
91209,65263,0
91282,65336,0
91285,65338,0
91294,65347,0
91316,65360,0
91317,65361,0
91354,65382,0
91488,63660,0
91497,65508,0
91498,65509,0
91499,65510,0
91500,65511,0
91531,65540,0
91538,65547,0
91547,65555,0
91548,65556,0
91564,69935,0
91568,65574,0
91569,65575,0
91607,64881,0
91608,63672,0
91609,63673,0
91610,63884,0
91611,63674,0
91685,65674,0
91688,65677,0
91696,65683,0
91697,65684,0
91698,65685,0
91723,65710,0
91724,65711,0
91725,65712,0
91732,65719,0
91733,65720,0
91734,65721,0
91735,65721,0
91737,65721,0
91738,65722,0
91740,65724,0
91741,65725,0
91743,65726,0
91745,65728,0
91746,65730,0
91751,65735,0
91752,65736,0
91753,65737,0
91754,65738,0
91755,65739,0
91758,65741,0
91760,65743,0
91762,65745,0
91770,65752,0
91772,65753,0
91775,65756,0
91777,65758,0
91794,65770,0
91858,65832,0
91859,65833,0
91860,65834,0
91861,65835,0
91862,65836,0
91877,65851,0
91881,65855,0
91882,65856,0
91883,65857,0
91917,65875,0
91920,65877,0
91921,65878,0
91923,65880,0
91952,65908,0
92008,65967,0
92009,65968,0
92011,65970,0
92014,65973,0
92015,65974,0
92016,65975,0
92017,65976,0
92020,65979,0
92064,66020,0
92065,66021,0
92066,66022,0
92068,66024,0
92069,66025,0
92070,66026,0
92094,66049,0
92100,66055,0
92101,66056,0
92102,66057,0
92109,66064,0
92110,66065,0
92111,66066,0
92124,66076,0
92147,66130,0
92169,66152,0
92171,66154,0
92189,64925,0
92317,66301,0
92328,66312,0
92329,66313,0
92335,69653,0
92343,66318,0
92344,66319,0
92345,66320,0
92346,66320,0
92401,66375,0
92415,66383,0
92421,66387,0
92422,66388,0
92432,66398,0
92433,66399,0
92434,66400,0
92446,66412,0
92449,66414,0
92454,66419,0
92456,66421,0
92457,66422,0
92458,66423,0
92459,66424,0
92460,66425,0
92461,66426,0
92462,66427,0
92463,66428,0
92464,66429,0
92465,66430,0
92466,1330,0
92467,66431,0
92468,66432,0
92469,66433,0
92470,66434,0
92471,66435,0
92472,66436,0
92473,66437,0
92474,66438,0
92479,66443,0
92480,66444,0
92481,66445,0
92482,66446,0
92483,66447,0
92484,66448,0
92485,66449,0
92489,66453,0
92490,66454,0
92500,66464,0
92514,66477,0
92515,66478,0
92516,66479,0
92517,66480,0
92519,66482,0
92521,66484,0
92525,66487,0
92526,66488,0
92527,66489,0
92528,66490,0
92529,66491,0
92532,66493,0
92533,69728,0
92542,66500,0
92543,66501,0
92544,66502,0
92545,66503,0
92548,66505,0
92550,66507,0
92551,66508,0
92552,66509,0
92553,66510,0
92561,69942,0
92562,66518,0
92575,66527,0
92579,66531,0
92590,66541,0
92591,66542,0
92592,66543,0
92593,66544,0
92594,66545,0
92595,66546,0
92596,66547,0
92597,66548,0
92598,66549,0
92609,66560,0
92612,66563,0
92639,66601,0
92640,66602,0
92642,66604,0
92643,66605,0
92644,66606,0
92645,67222,0
92646,67823,0
92679,66641,0
92682,66644,0
92683,66645,0
92684,66646,0
92685,66647,0
92693,66655,0
92698,66660,0
92699,66661,0
92700,66662,0
92701,66663,0
92702,66664,0
92703,66665,0
92706,66666,0
92707,66667,0
92708,66668,0
92709,66669,0
92726,66683,0
92727,66684,0
92741,66698,0
92742,66699,0
92743,66700,0
92744,66701,0
92745,66702,0
92747,66704,0
92748,66705,0
92749,66706,0
92750,66707,0
92751,66708,0
92752,66709,0
92753,66710,0
92754,66711,0
92755,66712,0
92814,66770,0
92817,66772,0
92818,66773,0
92819,66774,0
92822,66776,0
92823,66777,0
92833,66783,0
92834,66784,0
92840,66788,0
92841,66789,0
92842,66790,0
92844,66792,0
92846,66794,0
92847,66795,0
92849,66797,0
92850,66798,0
92858,66803,0
92859,71642,0
92860,66805,0
92867,66812,0
92871,66816,0
92872,66817,0
92873,66818,0
92878,66822,0
92880,66824,0
92881,66825,0
92893,66837,0
92894,66838,0
92908,66852,0
92909,66853,0
92910,66854,0
92911,66855,0
92912,66856,0
92913,66857,0
92914,66858,0
92941,66884,0
92942,66885,0
92947,66890,0
92956,66899,0
92959,66902,0
92960,66903,0
93014,66957,0
93015,66958,0
93016,66959,0
93030,66969,0
93034,66971,0
93035,66972,0
93036,66973,0
93037,66974,0
93041,66975,0
93044,66978,0
93045,66979,0
93054,66987,0
93058,66991,0
93062,66993,0
93065,66996,0
93066,66997,0
93072,67000,0
93089,67017,0
93090,67018,0
93122,67049,0
93123,67050,0
93125,67052,0
93126,67053,0
93127,67054,0
93128,67055,0
93129,67056,0
93156,67083,0
93159,67084,0
93160,67085,0
93163,67087,0
93165,67088,0
93166,67089,0
93167,67090,0
93172,67095,0
93173,67096,0
93174,67097,0
93175,67098,0
93176,67099,0
93188,67111,0
93196,67119,0
93197,67120,0
93224,67148,0
93225,67148,0
93226,67150,0
93227,67150,0
93269,67185,0
93314,67198,0
93316,67199,0
93317,67200,0
93318,67201,0
93319,67202,0
93320,67203,0
93341,67225,0
93362,67246,0
93383,67256,0
93394,67267,0
93404,67274,0
93406,67276,0
93407,67277,0
93422,67292,0
93429,67299,0
93430,67300,0
93443,68297,0
93444,67313,0
93450,67319,0
93451,67319,0
93458,67326,0
93460,67328,0
93461,67329,0
93462,67330,0
93463,67331,0
93464,67332,0
93465,67333,0
93510,67378,0
93521,67386,0
93546,67410,0
93547,67411,0
93551,67415,0
93552,67416,0
93567,67430,0
93568,67431,0
93572,67543,0
93574,67437,0
93580,67443,0
93584,67447,0
93585,67448,0
93594,67456,0
93601,67461,0
93604,67464,0
93606,67466,0
93609,67469,0
93615,67475,0
93617,67477,0
93644,67503,0
93653,67511,0
93654,67512,0
93655,67513,0
93656,67514,0
93657,67515,0
93658,67516,0
93659,67517,0
93660,67518,0
93661,67519,0
93662,67520,0
93663,67521,0
93678,67538,0
93679,67539,0
93680,67540,0
93684,67542,0
93685,67435,0
93689,67546,0
93732,67589,0
93733,67590,0
93735,67592,0
93736,67593,0
93737,67594,0
93738,67595,0
93739,67596,0
93740,67597,0
93746,67603,0
93747,67604,0
93759,67616,0
93773,67627,0
93786,67640,0
93787,67641,0
93788,67642,0
93791,67645,0
93797,67651,0
93825,67676,0
93826,67677,0
93827,67678,0
93828,67679,0
93830,67681,0
93831,68712,0
93832,67683,0
93833,67684,0
93834,67685,0
93835,67823,0
93836,67686,0
93844,67694,0
93845,67695,0
93846,67696,0
93847,67697,0
93848,67698,0
93854,67704,0
93894,67736,0
93900,67742,0
93926,67761,0
93927,67762,0
93928,67763,0
93948,67783,0
93949,67784,0
93951,67786,0
93952,67787,0
93958,67790,0
93963,67795,0
93971,67801,0
93976,67802,0
94003,67828,0
94004,69094,0
94006,67830,0
94007,70588,0
94013,2534,0
94049,67868,0
94050,67869,0
94212,69095,0
94213,69096,0
94214,69098,0
94215,69099,0
94216,69100,0
94217,69101,0
94218,69102,0
94219,69103,0
94220,69104,0
94221,69105,0
94222,69106,0
94223,69107,0
94224,69108,0
94225,69109,0
94226,69110,0
94227,69111,0
94228,69112,0
94229,69113,0
94230,69114,0
94231,69115,0
94232,69116,0
94233,69117,0
94234,69118,0
94235,69119,0
94236,69120,0
94237,69121,0
94238,69122,0
94239,69123,0
94240,69124,0
94241,69125,0
94242,69126,0
94243,69127,0
94244,69128,0
94245,69129,0
94246,69130,0
94247,69131,0
94248,69132,0
94249,69133,0
94250,69134,0
94251,69135,0
94252,69136,0
94253,69137,0
94254,69138,0
94255,69139,0
94256,69140,0
94257,69141,0
94258,69142,0
94259,69143,0
94260,69144,0
94261,69145,0
94262,69146,0
94263,69147,0
94264,69148,0
94265,69149,0
94266,69150,0
94267,69151,0
94268,69152,0
94269,69153,0
94270,69154,0
94271,69155,0
94272,69156,0
94273,69157,0
94274,69158,0
94275,69159,0
94276,69160,0
94277,69161,0
94278,69162,0
94279,69163,0
94280,69164,0
94281,69165,0
94282,69166,0
94283,69167,0
94284,69168,0
94285,69169,0
94286,69170,0
94287,69171,0
94288,69172,0
94289,69173,0
94290,69174,0
94291,69175,0
94292,69176,0
94293,69177,0
94294,69178,0
94295,69179,0
94296,69180,0
94297,69181,0
94298,69182,0
94299,69183,0
94300,69184,0
94301,69185,0
94302,69186,0
94303,69187,0
94304,69188,0
94305,69189,0
94306,69190,0
94307,69191,0
94308,69192,0
94309,69193,0
94310,69194,0
94311,69195,0
94312,69196,0
94313,69197,0
94314,69198,0
94315,69199,0
94316,69200,0
94317,69201,0
94318,69202,0
94319,69203,0
94320,69204,0
94321,69205,0
94322,69206,0
94323,69207,0
94324,69208,0
94325,69209,0
94326,69210,0
94327,69211,0
94328,69212,0
94329,69213,0
94330,69214,0
94331,69215,0
94332,69216,0
94333,69217,0
94334,69218,0
94335,69219,0
94336,69220,0
94337,69221,0
94338,69222,0
94339,69223,0
94340,69224,0
94341,69225,0
94342,69226,0
94343,69227,0
94344,69228,0
94345,69229,0
94346,69230,0
94347,69231,0
94348,69232,0
94349,69233,0
94350,69234,0
94351,69235,0
94352,69236,0
94353,69237,0
94354,69238,0
94355,69239,0
94356,69240,0
94357,69241,0
94358,69242,0
94359,69243,0
94360,69244,0
94369,67883,0
94373,67887,0
94374,67888,0
